1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
1.00000000000000e+00,3.53634149774775e-01
1.00000000000000e+00,5.85590043168168e-01
1.00000000000000e+00,5.86174314939940e-01
1.00000000000000e+00,3.53049878003003e-01
