-9.93987975951904e-01,-9.93987975951904e-01
-9.93987975951904e-01,-9.89979959919840e-01
-9.93987975951904e-01,-9.85971943887776e-01
-9.93987975951904e-01,-9.81963927855711e-01
-9.93987975951904e-01,-9.77955911823647e-01
-9.89979959919840e-01,-9.85971943887776e-01
-9.89979959919840e-01,-9.81963927855711e-01
-9.89979959919840e-01,-9.77955911823647e-01
-9.89979959919840e-01,-9.73947895791583e-01
-9.89979959919840e-01,-9.69939879759519e-01
-9.89979959919840e-01,-9.65931863727455e-01
-9.85971943887776e-01,-9.73947895791583e-01
-9.85971943887776e-01,-9.69939879759519e-01
-9.85971943887776e-01,-9.65931863727455e-01
-9.85971943887776e-01,-9.61923847695391e-01
-9.85971943887776e-01,-9.57915831663327e-01
-9.85971943887776e-01,-9.53907815631262e-01
-9.81963927855711e-01,-9.61923847695391e-01
-9.81963927855711e-01,-9.57915831663327e-01
-9.81963927855711e-01,-9.53907815631262e-01
-9.81963927855711e-01,-9.49899799599198e-01
-9.81963927855711e-01,-9.45891783567134e-01
-9.81963927855711e-01,-9.41883767535070e-01
-9.77955911823647e-01,-9.49899799599198e-01
-9.77955911823647e-01,-9.45891783567134e-01
-9.77955911823647e-01,-9.41883767535070e-01
-9.77955911823647e-01,-9.37875751503006e-01
-9.77955911823647e-01,-9.33867735470942e-01
-9.77955911823647e-01,-9.29859719438878e-01
-9.73947895791583e-01,-9.37875751503006e-01
-9.73947895791583e-01,-9.33867735470942e-01
-9.73947895791583e-01,-9.29859719438878e-01
-9.73947895791583e-01,-9.25851703406814e-01
-9.73947895791583e-01,-9.21843687374750e-01
-9.73947895791583e-01,-9.17835671342685e-01
-9.69939879759519e-01,-9.25851703406814e-01
-9.69939879759519e-01,-9.21843687374750e-01
-9.69939879759519e-01,-9.17835671342685e-01
-9.69939879759519e-01,-9.13827655310621e-01
-9.69939879759519e-01,-9.09819639278557e-01
-9.69939879759519e-01,-9.05811623246493e-01
-9.65931863727455e-01,-9.13827655310621e-01
-9.65931863727455e-01,-9.09819639278557e-01
-9.65931863727455e-01,-9.05811623246493e-01
-9.65931863727455e-01,-9.01803607214429e-01
-9.65931863727455e-01,-8.97795591182365e-01
-9.65931863727455e-01,-8.93787575150301e-01
-9.61923847695391e-01,-9.01803607214429e-01
-9.61923847695391e-01,-8.97795591182365e-01
-9.61923847695391e-01,-8.93787575150301e-01
-9.61923847695391e-01,-8.89779559118236e-01
-9.61923847695391e-01,-8.85771543086172e-01
-9.57915831663327e-01,-8.89779559118236e-01
-9.57915831663327e-01,-8.85771543086172e-01
-9.57915831663327e-01,-8.81763527054108e-01
-9.57915831663327e-01,-8.77755511022044e-01
-9.57915831663327e-01,-8.73747494989980e-01
-9.53907815631262e-01,-8.81763527054108e-01
-9.53907815631262e-01,-8.77755511022044e-01
-9.53907815631262e-01,-8.73747494989980e-01
-9.53907815631262e-01,-8.69739478957916e-01
-9.53907815631262e-01,-8.65731462925852e-01
-9.53907815631262e-01,-8.61723446893788e-01
-9.49899799599198e-01,-8.69739478957916e-01
-9.49899799599198e-01,-8.65731462925852e-01
-9.49899799599198e-01,-8.61723446893788e-01
-9.49899799599198e-01,-8.57715430861723e-01
-9.49899799599198e-01,-8.53707414829659e-01
-9.49899799599198e-01,-8.49699398797595e-01
-9.45891783567134e-01,-8.57715430861723e-01
-9.45891783567134e-01,-8.53707414829659e-01
-9.45891783567134e-01,-8.49699398797595e-01
-9.45891783567134e-01,-8.45691382765531e-01
-9.45891783567134e-01,-8.41683366733467e-01
-9.41883767535070e-01,-8.45691382765531e-01
-9.41883767535070e-01,-8.41683366733467e-01
-9.41883767535070e-01,-8.37675350701403e-01
-9.41883767535070e-01,-8.33667334669339e-01
-9.41883767535070e-01,-8.29659318637275e-01
-9.37875751503006e-01,-8.37675350701403e-01
-9.37875751503006e-01,-8.33667334669339e-01
-9.37875751503006e-01,-8.29659318637275e-01
